Shirt Name,Shirt Price,Original Shirt Price,Promotion,Link,Weave
Albini : End on End Grey,$99.99,$149.99,True,http://custom.luxire.com/collections/dress-shirts/products/albini-su-misura-silver-end-on-end-grey-fl33326_49,end on end
Indigo Linen Denim,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/indigo-linen-denim,linen
Grey-Green Linen Gingham,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grey-green-linen-gingham,linen
Indigo Dress Stripes Fine Linen,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/indigo-dress-stripes-fine-linen,linen
Pink Blue Tape Stripes Linen,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/pink-blue-tape-stripes-linen,linen
Green Dress Stripes Linen,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/green-dress-stripes-linen,linen
Pink Linen Gingham,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/pink-linen-gingham,linen
Light Blue Dress Stripes Linen,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/light-blue-dress-stripes-linen,linen
Grey Linen Houndstooth,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grey-linen-houndstooth,linen
Irish Green Casual Shirt,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/irish-green-casual-shirt,Unknown
Cream Red Tan Country Checks Flannel,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/country-checks-flannel-cream,Unknown
Classic Orange Oxford,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/classic-orange-oxford,oxford
Indigo Gingham Classic Oxford,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/indigo-gingham-classic-oxford,oxford
Linen: Shades of Green Tattersall,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/shades-of-green-linen-tattersall,linen
Linen: Blue Small Gingham,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/blue-small-gingham-linen,linen
Navy Light Moleskin,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/navy-light-moleskin,Unknown
Blue Indigo Grey Gingham Flannel,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/blue-indigo-grey-gingham-ykh_133601,Unknown
Red Bronze Navy Tattersall Flannel,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/red-bronze-navy-with-white-multiple-plaid-ykc_142690,Unknown
Dark Gull Grey Navy Plaid Flannel,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/dark-gull-grey-navy-white-plaid-ykc_132597,Unknown
Grapemist  Blue University Stripes Oxford,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/grapemist-university-stripes-seersucker-ysc142453y01sp,oxford
Red Violet  Candy Stripes Seersucker,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/red-violet-candy-stripes-seersucker-ysc127550y01sp,seersucker
Navy on Black Stripes Seersucker,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/navy-on-black-stripes-seersucker-ysc107891yosp,seersucker
Persian Jewel Dress Stripes  Seersucker,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/persian-jewel-dress-stripes-seersucker-y-1005sp,seersucker
Lavendula Pink Dress Stripes  Seersucker,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/lavendula-pink-dress-stripes-seersucker-ysc131884yosp,seersucker
Almost White Dress Stripes  Seersucker,$189.99,$189.99,False,http://custom.luxire.com/collections/dress-shirts/products/sky-way-stripes-seersucker-ysc140226y01sp,seersucker
Coral Orange Stripes Seersucker,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/tint-orange-stripes-seersucker-ysc137254y01sp,seersucker
Orange Dress Stripes Seersucker,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/orange-dress-stripes-seersucker-ysc139109y01sp,seersucker
Burnt Orange Dress Stripes Seersucker,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/burnt_orange-dress-stripes-seersuckerysc130477y01sp,seersucker
Maroon Dress Stripes Seersucker,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/maroon-dress-stripes-seersucker-ysc141368y01sp,seersucker
Light Green  Dress Stripes Seersucker,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/light-green-dress-stripes-seersucker-ysc139842y01sp,seersucker
Alaskan Blue  Dress Stripes Seersucker,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/alaskan-blue-dress-stripes-seersucker-y-1007sp,seersucker
Wedgwood Dress Stripes Seersucker,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/wedgwood-dress-stripes-seersucker-ysc126199y01sp,seersucker
Blue Bonnet Dress Stripes Seersucker,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/blue-bonnet-dress-stripes-seersucker-ysc131882y01sp,seersucker
Pink on White Seersucker Candy Stripes,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/pink-candy-stripes-seersucker-ysc138864y01sp,seersucker
Yellow Dress Stripes  Seersucker,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/yellow-dress-stripes-seersucker-ysc130479y01sp,seersucker
Sky Blue Dress Stripes Seersucker,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/sky-blue-dress-stripes-seersucker-ysc137255y01sp,seersucker
Fern Green Candy Stripes Seersucker,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/fern-green-candy-stripes-seersucker-ysc124252y01sp,seersucker
Red Candy Stripes Seersucker,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/red-candy-stripes-seersucker-ysc138863y01sp,seersucker
Estate Blue  Candy Stripes Seersucker,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/estate-blue-candy-stripes-seersucker-ysc124251y01sp,seersucker
Cornflower Dress Stripes Oxford,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/cornflower-dress-stripes-oxford-yoc131456sp,oxford
Purple  Dress Stripes Oxford,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/purple-dress-stripes-oxford-ycc124194y01sp,oxford
Lustrous Off-White,$69.99,$69.99,False,http://custom.luxire.com/collections/dress-shirts/products/lustrous-fine-off-white,Unknown
White Linen Jacket,$249.99,$249.99,False,http://custom.luxire.com/collections/dress-shirts/products/white-linen-jacket,linen
Alumo Fine White,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/alumo-fine-white,Unknown
Grandi White Broadcloth 100/2,$129.99,$129.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi-white-broadcloth-100-2,Unknown
Grandi & Rubinelli Soft Flannel Olive Cotton Twill Teddy,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi-rubinelli-soft-flannel-olive-cotton-twill-teddy_gr_teddy_11033_00321,twill
Grandi & Rubinelli Soft Flannel Brown Cotton Twill Teddy,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi-rubinelli-soft-flannel-brown-cotton-twill-teddy_gr_teddy_11033_00320,twill
Grandi & Rubinelli Soft Flannel Fade Blue Cotton Twill Teddy,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi-rubinelli-soft-flannel-fade-blue-cotton-twill-teddy_gr_teddy_11033_00303,twill
Grandi & Rubinelli Soft Flannel Grey Cotton Twill Teddy,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi-rubinelli-soft-flannel-grey-cotton-twill-teddy_gr_teddy_11033_00323,twill
Grandi & Rubinelli Soft Flannel Dark Navy Cotton Twill Teddy,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi-rubinelli-soft-flannel-dark-nevy-cotton-twill-teddy_gr_teddy_11033_00318,twill
Grandi & Rubinelli Soft Flannel Blue Cotton Twill Teddy,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi-rubinelli-soft-flannel-blue-cotton-twill-teddy_gr_teddy_11033_00312,twill
Grandi & Rubinelli Flannel Grey Leaf Green Tartan Plaid Checks on White,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi-rubinelli-flannel-grey-leaf-green-tartan-plaid-checks-on-white-gr_teddy-mel_33405_00002,Unknown
Grandi & Rubinelli Flannel Grey Brown Tartan Plaid Checks on White,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi-rubinelli-flannel-grey-brown-tartan-plaid-checks-on-white-gr_teddy-mel_33404_00002,Unknown
Grandi & Rubinelli Grey Red Tartan Plaid Checks on White,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi-rubinelli-flannel-grey-red-tartan-plaid-on-white-gr_teddy-mel_33403_00002,Unknown
Grandi & Rubinelli  Cotton Charcoal Red on White Gingham Checks,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi-rubinelli-cotton-charcoal-red-on-white-gingham-checks_gr_new-west-r_33636_00002,Unknown
Grandi & Rubinelli  Cotton Charcoal Green on White Gingham Checks,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi-rubinelli-cotton-charcoal-green-on-white-gingham-checks_gr_new-west-r_33637_00002,Unknown
Grandi & Rubinelli  Cotton Charcoal Blue on White Gingham Checks,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi-rubinelli-cotton-charcoal-blue-on-white-gingham-checksgr_new-west-r_33635_00002,Unknown
Grandi & Rubinelli Charcoal Red Stripes on White Cotton,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi-rubinelli-charcoal-red-stripes-on-white-cotton_gr_new-west-r_33636_00001,Unknown
Grandi & Rubinelli Charcoal Green Stripes on White Cotton,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi-rubinelli-charcoal-green-stripes-on-white-cotton_gr_new-west-r_33637_00001,Unknown
Grandi & Rubinelli Charcoal Blue Stripes on White Cotton,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi-rubinelli-charcoal-blue-stripes-on-white-cotton_gr_new-west-r_33635_00001,Unknown
Grandi & Rubinelli Cotton Green Grey Checks on White,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi-rubinelli-cotton-green-grey-gingham-checks-on-white_gr_new-west-r_33640_00002,Unknown
Grandi & Rubinelli Cotton Navy Grey Checks on White,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi-rubinelli-cotton-brown-grey-gingham-checks-on-white_gr_new-west-r_33639_00002,Unknown
Grandi & Rubinelli Cotton Navy Grey Checks on White,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi-rubinelli-cotton-navy-grey-gingham-checks-on-white_gr_new-west-r_33638_00002,Unknown
Grandi & Rubinelli Flannel Olive Mini Micro Houndstooth Checks on White,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi-rubinelli-flannel-olive-mini-micro-houndstooth-checks-on-white_gr_teddy-mel_33393_00002,Unknown
Grandi & Rubinelli Flannel Brown Mini Micro Houndstooth Checks on White,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi-rubinelli-flannel-brown-mini-micro-houndstooth-checks-on-white_gr_teddy-mel_33392_00002,Unknown
Grandi & Rubinelli Flannel Grey Mini Micro Houndstooth Checks on White,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi-rubinelli-flannel-grey-mini-micro-houndstooth-checks-on-white_gr_teddy-mel_33391_00002,Unknown
Grandi & Rubinelli Flannel Navy Mini Micro Houndstooth Checks on White,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi-rubinelli-flannel-navy-mini-micro-houndstooth-checks-on-white_gr_teddy-mel_33390_00002,Unknown
Grandi & Rubinelli Flannel Olive Green on White Gingham Checks,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi-rubinelli-flannel-olive-green-on-white-gingham-checks_gr_teddy-mel_33389_00002,Unknown
Grandi & Rubinelli Flannel Dark Brown on White Gingham Checks,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi-rubinelli-flannel-dark-brown-on-white-gingham-checks_gr_teddy-mel_33388_00002,Unknown
Grandi & Rubinelli Flannel Navy on White Gingham Checks,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi-rubinelli-flannel-navy-on-white-gingham-checks_gr_teddy-mel_33386_00002,Unknown
Grandi & Rubinelli Flannel Olive Green White Mini Houndstooth Checks,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi-rubinelli-flannel-olive-green-white-mini-houndstooth-checks_gr_teddy-mel_33401_00002,Unknown
Grandi & Rubinelli Flannel Dark Choco White Mini Houndstooth Checks,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi-rubinelli-flannel-darkchoco-white-mini-houndstooth-checks_gr_teddy-mel_33400_00002,Unknown
Grandi & Rubinelli Flannel Grey Charcoal White Mini Houndstooth Checks,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi-rubinelli-flannel-grey-charcoal-white-mini-houndstooth-checks_gr_teddy-mel_33399_00002,Unknown
Grandi & Rubinelli Flannel Navy White Mini Houndstooth Checks,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi-rubinelli-flannel-navy-white-mini-houndstooth-checks_gr_teddy-mel_33398_00002,Unknown
Grandi & Rubinelli Flannel Grey Olive Light  Gingham Checks on White,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi-rubinelli-flannel-grey-olive-gingham-light-checks-on-white-gr_teddy-mel_33397_00002,Unknown
Grandi & Rubinelli Flannel Grey Cocoa Brown Gingham Checks on White,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi-rubinelli-flannel-grey-cocoa-brown-gingham-checks-on-white-gr_teddy-mel_33396_00002,Unknown
Grandi & Rubinelli Flannel Grey Maroon Gingham Checks on White,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi-rubinelli-flannel-grey-maroon-gingham-checks-on-white-gr_teddy-mel_33395_00002,Unknown
Grandi & Rubinelli Flannel Grey Light Prussian Gingham Checks on White,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi-rubinelli-flannel-grey-light-prussian-gingham-checks-on-white-gr_teddy-mel_33394_00002,Unknown
Grandi & Rubinelli Flannel Grey Prussian Tartan Plaid Checks on White,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi-rubinelli-flannel-grey-prussian-tartan-plaid-checks-on-white_gr_teddy-mel_33402_00002,Unknown
Grandi & Rubinelli Pale Blue Pin Micro Checks,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_0a458_00002,Unknown
Grandi & Rubinelli Indigo Pin Micro Checks,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_0a459_00002,Unknown
Grandi & Rubinelli Navy Pin Micro Checks,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_0a460_00002,Unknown
